experiment,n_attractions,profile,suite,setup_name,mode,run_count,ok_count,timeout_count,timeout_rate,wall_time_ms_mean,wall_time_ms_std,expanded_nodes_mean,objective_cost_median,peak_memory_mb_mean,optimality_gap_mean,stay_utilization_mean
astar_greedy,6,relaxed,real_reference,real_reference,real,3,3,0,0.0,1321.813170333371,361.3450681207708,7.666666666666667,2328.3459999994316,3.0188239415486655,,1.0000000000000002
astar_greedy,9,relaxed,real_reference,real_reference,real,3,3,0,0.0,2487.410910666464,167.20537969612144,165.33333333333334,2875.747999998863,1.6632925669352214,,1.0000000000000002
astar_greedy,12,relaxed,real_reference,real_reference,real,3,3,0,0.0,4457.926774333525,374.8837161172641,1426.0,4320.1880000005685,6.1530202229817705,,1.0
astar_intervals,6,relaxed,real_reference,real_reference,real,3,3,0,0.0,1119.6993423333577,90.55132340753131,7.666666666666667,2328.3459999994316,1.3348242441813152,,1.0000000000000002
astar_intervals,9,relaxed,real_reference,real_reference,real,3,3,0,0.0,2524.3160066668984,146.11500371012568,165.33333333333334,2875.747999998863,2.671110153198242,,1.0000000000000002
astar_intervals,12,relaxed,real_reference,real_reference,real,3,3,0,0.0,4813.377240333466,702.9817306057962,1426.0,4320.1880000005685,21.431228637695312,,1.0
