experiment,scenario_id,profile,suite,setup_name,stay_mode,mode,data_source,status,n_attractions,wall_time_ms,peak_memory_mb,expanded_nodes,generated_nodes,pruned_by_best_g,visits_count,total_stay_minutes,stay_utilization,total_walk_distance_m,objective_cost,bf_objective,optimality_gap,heuristic_speedup,feasibility_correctness,end_time,seed,error,timestamp_utc
astar_greedy,bf_reference_small_n_window_stress_relaxed_n10_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,5.981195000003936,0.10279655456542969,33.0,154.0,0.0,9.0,405.0,1.0,12021.145172590705,12021.145172590705,12021.145172590705,0.0,,,1080.0,2008,,2026-05-24T11:16:13.864913+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n10_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,9.654915000282926,0.2711162567138672,33.0,462.0,0.0,9.0,405.0,1.0,12021.145172590705,12021.145172590705,,,,,1080.0,2008,,2026-05-24T11:16:14.368886+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n10_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,4142.668096000307,38.21296310424805,176719.0,194171.0,17453.0,9.0,405.0,1.0,12021.145172590705,12021.145172590705,,,,,1080.0,2008,,2026-05-24T11:16:19.060839+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n10_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,timeout,10,0.0,,,,,,,,,,,,,,,2008,case timed out after 60.0s (hard kill),2026-05-24T11:17:19.594029+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n10_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,6.172714000058477,0.10808372497558594,41.0,166.0,0.0,9.0,405.0,1.0,12607.903340211962,12607.903340211962,12607.903340211962,0.0,,,1080.0,2009,,2026-05-24T11:17:20.007153+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n10_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.307256000032794,0.2920570373535156,41.0,498.0,0.0,9.0,405.0,1.0,12607.903340211962,12607.903340211962,,,,,1080.0,2009,,2026-05-24T11:17:20.501862+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n10_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,2663.3484669996506,20.22901153564453,114652.0,124982.0,10331.0,9.0,405.0,1.0,12607.903340211962,12607.903340211962,,,,,1080.0,2009,,2026-05-24T11:17:23.707163+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n10_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,timeout,10,0.0,,,,,,,,,,,,,,,2009,case timed out after 60.0s (hard kill),2026-05-24T11:18:24.293070+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n10_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,6.061305000002903,0.10059928894042969,37.0,150.0,0.0,9.0,405.0,1.0,11770.608955051082,11770.608955051082,11770.608955051082,0.0,,,1080.0,2010,,2026-05-24T11:18:24.698850+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n10_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,9.772031000011339,0.2668895721435547,37.0,450.0,0.0,9.0,405.0,1.0,11770.608955051082,11770.608955051082,,,,,1080.0,2010,,2026-05-24T11:18:25.204741+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n10_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,6308.328740999968,46.680320739746094,275534.0,304938.0,29405.0,9.0,405.0,1.0,11770.608955051082,11770.608955051082,,,,,1080.0,2010,,2026-05-24T11:18:32.109579+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n10_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,timeout,10,0.0,,,,,,,,,,,,,,,2010,case timed out after 60.0s (hard kill),2026-05-24T11:19:32.681922+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n10_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,5.144983999798569,0.08633232116699219,25.0,123.0,0.0,9.0,405.00000000000006,1.0000000000000002,13979.217878929645,13979.217878929077,13979.217878929077,0.0,,,1080.0,2011,,2026-05-24T11:19:33.105522+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n10_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,8.224494999922172,0.2202434539794922,25.0,369.0,0.0,9.0,405.00000000000006,1.0000000000000002,13979.217878929645,13979.217878929077,,,,,1080.0,2011,,2026-05-24T11:19:33.585346+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n10_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,5075.286892999884,38.881195068359375,217237.0,231890.0,14654.0,9.0,405.00000000000006,1.0000000000000002,13979.217878929645,13979.217878929077,,,,,1080.0,2011,,2026-05-24T11:19:39.249015+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n10_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,timeout,10,0.0,,,,,,,,,,,,,,,2011,case timed out after 60.0s (hard kill),2026-05-24T11:20:39.852589+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,16.01535200006765,0.12228965759277344,199.0,282.0,0.0,9.0,225.0,1.0,16924.22550894306,16924.22550894306,16924.22550894306,0.0,,,1080.0,2000,,2026-05-24T11:20:40.266161+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,16.452367000056256,0.12228965759277344,199.0,282.0,0.0,9.0,225.0,1.0,16924.22550894306,16924.22550894306,16924.22550894306,0.0,,,1080.0,2000,,2026-05-24T11:20:40.769924+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,10.042545999567665,0.0940399169921875,374.0,373.0,0.0,9.0,225.0,1.0,16924.22550894306,16924.22550894306,,,,,1080.0,2000,,2026-05-24T11:20:41.249002+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.572464999313524,0.0940399169921875,374.0,373.0,0.0,9.0,225.0,1.0,16924.22550894306,16924.22550894306,,,,,1080.0,2000,,2026-05-24T11:20:41.735594+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,31.226377000166394,0.13786602020263672,356.0,368.0,0.0,9.0,224.99999999999994,0.9999999999999998,26097.44715373415,26097.447153734716,26097.447153734716,0.0,,,1080.0,2001,,2026-05-24T11:20:42.236871+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,20.79931700063753,0.13786602020263672,356.0,368.0,0.0,9.0,224.99999999999994,0.9999999999999998,26097.44715373415,26097.447153734716,26097.447153734716,0.0,,,1080.0,2001,,2026-05-24T11:20:42.750451+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,10.110049000104482,0.09279632568359375,375.0,374.0,0.0,9.0,224.99999999999994,0.9999999999999998,26097.44715373415,26097.447153734716,,,,,1080.0,2001,,2026-05-24T11:20:43.249113+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.589265999442432,0.09279632568359375,375.0,374.0,0.0,9.0,224.99999999999994,0.9999999999999998,26097.44715373415,26097.447153734716,,,,,1080.0,2001,,2026-05-24T11:20:43.729679+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,12.516816000243125,0.09041023254394531,182.0,196.0,0.0,9.0,225.0,1.0,26478.457726209635,26478.457726209635,26478.457726209635,0.0,,,1080.0,2002,,2026-05-24T11:20:44.262964+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,12.757124000017939,0.09041023254394531,182.0,196.0,0.0,9.0,225.0,1.0,26478.457726209635,26478.457726209635,26478.457726209635,0.0,,,1080.0,2002,,2026-05-24T11:20:44.771995+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,5.917297000451072,0.0579376220703125,208.0,207.0,0.0,9.0,225.0,1.0,26478.457726209635,26478.457726209635,,,,,1080.0,2002,,2026-05-24T11:20:45.282259+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,6.117703999734658,0.0579376220703125,208.0,207.0,0.0,9.0,225.0,1.0,26478.457726209635,26478.457726209635,,,,,1080.0,2002,,2026-05-24T11:20:45.779385+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s3,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,21.307707999767445,0.12707042694091797,338.0,342.0,0.0,9.0,225.0,1.0,30940.711945409636,30940.711945409636,30940.711945409636,0.0,,,1080.0,2003,,2026-05-24T11:20:46.278583+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s3,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,29.29107300042233,0.12707042694091797,338.0,342.0,0.0,9.0,225.0,1.0,30940.711945409636,30940.711945409636,30940.711945409636,0.0,,,1080.0,2003,,2026-05-24T11:20:46.764101+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s3,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,11.48218199978146,0.09188461303710938,347.0,346.0,0.0,9.0,225.0,1.0,30940.711945409636,30940.711945409636,,,,,1080.0,2003,,2026-05-24T11:20:47.268581+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s3,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,9.846426999502,0.09188461303710938,347.0,346.0,0.0,9.0,225.0,1.0,30940.711945409636,30940.711945409636,,,,,1080.0,2003,,2026-05-24T11:20:47.763679+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s4,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,34.36704199975793,0.14683818817138672,435.0,442.0,0.0,9.0,225.0,1.0,27060.20699493024,27060.20699493024,27060.20699493024,0.0,,,1080.0,2004,,2026-05-24T11:20:48.381849+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s4,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,27.402409999922384,0.14683818817138672,435.0,442.0,0.0,9.0,225.0,1.0,27060.20699493024,27060.20699493024,27060.20699493024,0.0,,,1080.0,2004,,2026-05-24T11:20:48.911933+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s4,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,12.048499999764317,0.0977630615234375,448.0,447.0,0.0,9.0,225.0,1.0,27060.20699493024,27060.20699493024,,,,,1080.0,2004,,2026-05-24T11:20:49.408022+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s4,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,12.186805000055756,0.09778594970703125,448.0,447.0,0.0,9.0,225.0,1.0,27060.20699493024,27060.20699493024,,,,,1080.0,2004,,2026-05-24T11:20:49.886730+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s5,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,21.04909999980009,0.14155864715576172,338.0,352.0,0.0,9.0,225.0,1.0,28187.130430906043,28187.130430906043,28187.130430906043,0.0,,,1080.0,2005,,2026-05-24T11:20:50.381544+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s5,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,21.900527000070724,0.14155864715576172,338.0,352.0,0.0,9.0,225.0,1.0,28187.130430906043,28187.130430906043,28187.130430906043,0.0,,,1080.0,2005,,2026-05-24T11:20:50.861700+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s5,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,9.983032000491221,0.0914459228515625,357.0,356.0,0.0,9.0,225.0,1.0,28187.130430906043,28187.130430906043,,,,,1080.0,2005,,2026-05-24T11:20:51.341627+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s5,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,17.469979999987117,0.0914459228515625,357.0,356.0,0.0,9.0,225.0,1.0,28187.130430906043,28187.130430906043,,,,,1080.0,2005,,2026-05-24T11:20:51.862520+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s6,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,15.419922000546649,0.12222099304199219,203.0,281.0,0.0,9.0,224.99999999999994,0.9999999999999998,21905.94656048635,21905.94656048692,21905.94656048692,0.0,,,1080.0,2006,,2026-05-24T11:20:52.339784+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s6,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,15.844337000089581,0.12222099304199219,203.0,281.0,0.0,9.0,224.99999999999994,0.9999999999999998,21905.94656048635,21905.94656048692,21905.94656048692,0.0,,,1080.0,2006,,2026-05-24T11:20:52.816557+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s6,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,10.619659999974829,0.09297561645507812,388.0,387.0,0.0,9.0,224.99999999999994,0.9999999999999998,21905.94656048635,21905.94656048692,,,,,1080.0,2006,,2026-05-24T11:20:53.292947+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s6,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.740564000116137,0.09297561645507812,388.0,387.0,0.0,9.0,224.99999999999994,0.9999999999999998,21905.94656048635,21905.94656048692,,,,,1080.0,2006,,2026-05-24T11:20:53.838296+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s7,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,13.69526400048926,0.10163688659667969,163.0,212.0,0.0,9.0,225.0,1.0,23051.98347033707,23051.98347033707,23051.98347033707,0.0,,,1080.0,2007,,2026-05-24T11:20:54.326550+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s7,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,21.00271199924464,0.10163688659667969,163.0,212.0,0.0,9.0,225.0,1.0,23051.98347033707,23051.98347033707,23051.98347033707,0.0,,,1080.0,2007,,2026-05-24T11:20:54.808291+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s7,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,7.202644999779295,0.0643768310546875,260.0,259.0,0.0,9.0,225.0,1.0,23051.98347033707,23051.98347033707,,,,,1080.0,2007,,2026-05-24T11:20:55.285321+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s7,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,7.389350999801536,0.06439971923828125,260.0,259.0,0.0,9.0,225.0,1.0,23051.98347033707,23051.98347033707,,,,,1080.0,2007,,2026-05-24T11:20:55.765586+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s8,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,22.218952999537578,0.14980602264404297,328.0,358.0,0.0,9.0,225.0,1.0,25102.2100714741,25102.2100714741,25102.2100714741,0.0,,,1080.0,2008,,2026-05-24T11:20:56.279075+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s8,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,31.753575999573513,0.14980602264404297,328.0,358.0,0.0,9.0,225.0,1.0,25102.2100714741,25102.2100714741,25102.2100714741,0.0,,,1080.0,2008,,2026-05-24T11:20:56.792987+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s8,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,11.390786000447406,0.09426498413085938,379.0,378.0,0.0,9.0,225.0,1.0,25102.2100714741,25102.2100714741,,,,,1080.0,2008,,2026-05-24T11:20:57.344122+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s8,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.271447999912198,0.09426498413085938,379.0,378.0,0.0,9.0,225.0,1.0,25102.2100714741,25102.2100714741,,,,,1080.0,2008,,2026-05-24T11:20:57.820890+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s9,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,17.175181999846245,0.1268148422241211,233.0,288.0,0.0,9.0,225.0,1.0,21502.769433741432,21502.769433741432,21502.769433741432,0.0,,,1080.0,2009,,2026-05-24T11:20:58.311082+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s9,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,17.206984000040393,0.1268148422241211,233.0,288.0,0.0,9.0,225.0,1.0,21502.769433741432,21502.769433741432,21502.769433741432,0.0,,,1080.0,2009,,2026-05-24T11:20:58.814726+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s9,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,9.066607999557164,0.06799697875976562,296.0,295.0,0.0,9.0,225.0,1.0,21502.769433741432,21502.769433741432,,,,,1080.0,2009,,2026-05-24T11:20:59.304832+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s9,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,8.223478999752842,0.06799697875976562,296.0,295.0,0.0,9.0,225.0,1.0,21502.769433741432,21502.769433741432,,,,,1080.0,2009,,2026-05-24T11:20:59.782455+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s10,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,21.412734999103122,0.1322317123413086,361.0,362.0,0.0,9.0,225.0,1.0,31000.547652048233,31000.547652048233,31000.547652048233,0.0,,,1080.0,2010,,2026-05-24T11:21:00.264090+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s10,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,22.203962999810756,0.1322317123413086,361.0,362.0,0.0,9.0,225.0,1.0,31000.547652048233,31000.547652048233,31000.547652048233,0.0,,,1080.0,2010,,2026-05-24T11:21:00.767546+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s10,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,10.047044999737409,0.09301376342773438,365.0,364.0,0.0,9.0,225.0,1.0,31000.547652048233,31000.547652048233,,,,,1080.0,2010,,2026-05-24T11:21:01.239105+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s10,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.283853999681014,0.09301376342773438,365.0,364.0,0.0,9.0,225.0,1.0,31000.547652048233,31000.547652048233,,,,,1080.0,2010,,2026-05-24T11:21:01.708096+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n10_s11,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,20.933718999913253,0.14620113372802734,294.0,341.0,0.0,9.0,225.00000000000006,1.0000000000000002,21791.345988607805,21791.345988607238,21791.345988607238,0.0,,,1080.0,2011,,2026-05-24T11:21:02.193399+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n10_s11,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,21.99325600031443,0.14620113372802734,294.0,341.0,0.0,9.0,225.00000000000006,1.0000000000000002,21791.345988607805,21791.345988607238,21791.345988607238,0.0,,,1080.0,2011,,2026-05-24T11:21:02.685924+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n10_s11,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,10,9.810037000534066,0.09265899658203125,368.0,367.0,0.0,9.0,225.00000000000006,1.0000000000000002,21791.345988607805,21791.345988607238,,,,,1080.0,2011,,2026-05-24T11:21:03.167066+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n10_s11,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,10,10.027044000707974,0.09265899658203125,368.0,367.0,0.0,9.0,225.00000000000006,1.0000000000000002,21791.345988607805,21791.345988607238,,,,,1080.0,2011,,2026-05-24T11:21:03.660922+00:00
